,1,2,3,4,5,6,7,8,9,10,15,20,25,30,p
0,0.7,0.7,0.7,0.7,0.7,0.65,0.65,0.65,0.65,0.65,0.65,0.6,0.5789473684210527,0.55,0.0001
1,0.95,0.95,0.95,0.95,0.95,0.85,0.85,0.85,0.85,0.8,0.7,0.65,0.65,0.65,0.00010046181046515888
2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.85,0.85,0.85,0.8,0.00010092575361937517
3,1.0,0.95,0.9,0.9,0.9,0.85,0.8,0.8,0.8,0.8,0.8,0.75,0.7,0.7,0.00010139183931162991
4,0.85,0.8,0.8,0.8,0.75,0.7,0.7,0.7,0.7,0.7,0.65,0.65,0.65,0.65,0.00010186007743638809
5,0.9,0.9,0.85,0.8,0.8,0.8,0.8,0.8,0.8,0.75,0.75,0.75,0.75,0.75,0.00010233047793380838
6,0.85,0.85,0.85,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.65,0.6,0.6,0.6,0.00010280305078995381
7,0.9,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.8,0.8,0.75,0.00010327780603700442
8,0.95,0.95,0.95,0.9,0.9,0.9,0.85,0.85,0.85,0.85,0.8,0.75,0.75,0.75,0.0001037547537534699
9,0.75,0.65,0.6,0.55,0.5263157894736842,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.00010423390406440324
10,0.8,0.8,0.75,0.75,0.7,0.7,0.7,0.7,0.65,0.6,0.6,0.6,0.6,0.6,0.00010471526714161633
11,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.0001051988532038955
12,0.8571428571428571,0.8571428571428571,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.75,0.7619047619047619,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.00010568467251721822
13,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.7142857142857143,0.7142857142857143,0.00010617273539497163
14,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.00010666305219817106
15,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.00010715563333568019
16,0.8095238095238095,0.7619047619047619,0.6666666666666666,0.6666666666666666,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.5714285714285714,0.5714285714285714,0.00010765048926443165
17,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7619047619047619,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.00010814763048964952
18,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0001086470675650722
19,0.8571428571428571,0.8095238095238095,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.00010914881109317595
20,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8,0.7619047619047619,0.7619047619047619,0.7142857142857143,0.00010965287172540073
21,0.9545454545454546,0.9090909090909091,0.9090909090909091,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8181818181818182,0.7727272727272727,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.00011015926016237598
22,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.00011066798715414744
23,0.8181818181818182,0.8181818181818182,0.6818181818181818,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.00011117906350040597
24,0.8636363636363636,0.8636363636363636,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.5909090909090909,0.5,0.5,0.5,0.0001116925000507166
25,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.0001122083077047484
26,0.8636363636363636,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7272727272727273,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.0001127264974125066
27,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.00011324708017456474
